time;mmsi;name;country;shiptype;navState;course;deltaCourse;speed;deltaSpeed;lat;lon;aisOff;classAtypical;intentIntrusionROI;leavingTSS;uTurn;unexpectedStop;level;notifyOp;trafficViolation;AISalert;
2013-04-14T22:50:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.35;0.0;0.0;
2013-04-14T22:51:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.5;0.0;0.0;0.0;0.0;0.35000000000000003;0.35;0.0;0.0;
2013-04-14T22:51:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.175;0.0;0.0;
2013-04-14T22:52:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0875;0.0;0.0;
2013-04-14T22:52:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04375;0.0;0.0;
2013-04-14T22:53:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.021875;0.0;0.0;
2013-04-14T22:53:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0109375;0.0;0.0;
2013-04-14T22:54:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00546875;0.0;0.0;
2013-04-14T22:54:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002734375;0.0;0.0;
2013-04-14T22:55:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0013671875;0.0;0.0;
2013-04-14T22:55:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.8359375E-4;0.0;0.0;
2013-04-14T22:56:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.41796875E-4;0.0;0.0;
2013-04-14T22:56:30.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.708984375E-4;0.0;0.0;
2013-04-14T22:57:00.000+02:00;245789000;SPIEGELGRACHT;245;70;5;150.2;0.0;0.0;0.0;52.40801;4.878553;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.544921875E-5;0.0;0.0;
